,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Average,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
996,1,0,0,0,2,1,0,0,0,0,1,1,1,0,0,70.3,132.4,0,66.2,0,0,0,1,0
997,0,0,0,0,7,1,0,0,0,1,0,1,1,0,1,95.35,660.9,1,94.41428571428571,1,0,0,1,0
998,1,1,1,0,27,1,1,0,0,0,0,0,0,0,1,75.5,1893.95,1,70.1462962962963,1,0,0,1,0
999,1,0,1,1,4,1,0,0,0,0,0,0,0,0,1,69.55,284.9,0,71.225,1,0,0,0,1
1000,0,0,0,0,37,1,0,0,0,0,0,0,0,2,0,19.85,784.25,0,21.195945945945947,0,1,0,0,1
1001,1,0,0,0,21,1,0,0,0,0,0,0,0,0,0,20.0,417.7,0,19.89047619047619,0,1,0,0,1
1002,0,1,1,0,53,1,1,0,0,0,0,1,1,1,1,95.85,5016.25,0,94.64622641509433,1,0,1,0,0
1003,0,0,0,0,18,1,1,0,0,0,1,0,1,0,1,90.1,1612.75,1,89.59722222222223,1,0,0,1,0
1004,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,68.95,119.75,1,59.875,1,0,0,1,0
1005,1,0,1,1,32,1,1,1,0,0,0,1,1,0,1,99.55,3204.65,1,100.1453125,1,0,1,0,0
1006,1,1,1,0,23,1,0,0,0,0,0,0,0,1,1,20.75,485.2,0,21.09565217391304,0,1,0,1,0
1007,1,0,0,0,3,1,0,1,0,0,0,0,0,0,1,50.15,160.85,0,53.61666666666667,0,0,0,0,1
1008,0,0,1,1,71,0,0,1,1,0,1,1,1,2,0,58.65,4145.25,0,58.38380281690141,0,0,0,0,1
1009,1,0,0,0,9,1,0,0,0,0,1,1,1,0,1,95.9,827.45,0,91.9388888888889,1,0,0,0,0
1010,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,49.5,49.5,0,49.5,0,0,0,1,0
1011,1,0,1,1,18,1,0,0,0,1,0,0,1,0,0,57.45,990.85,1,55.047222222222224,0,0,0,1,0
1012,1,0,1,1,12,1,0,0,0,0,0,0,1,1,0,53.65,696.35,1,58.02916666666667,0,0,1,0,0
1013,1,0,1,0,71,1,1,1,1,1,1,0,1,2,1,80.1,5585.4,0,78.66760563380281,0,0,0,0,1
1014,0,0,0,0,64,1,1,0,0,0,0,0,0,1,1,24.4,1601.2,0,25.01875,0,1,0,0,0
1015,1,0,0,0,4,0,0,0,0,0,1,0,1,0,1,40.05,162.45,0,40.6125,0,0,0,1,0
1016,0,0,0,0,23,1,0,0,0,0,0,0,0,0,1,19.5,470.2,0,20.443478260869565,0,1,0,0,1
1017,0,0,1,1,39,1,0,1,0,0,0,0,0,0,0,51.05,2066.0,0,52.97435897435897,0,0,1,0,0
1018,1,0,1,0,28,1,0,1,0,0,1,0,0,1,0,54.35,1426.45,0,50.94464285714286,0,0,0,0,1
1019,0,1,0,0,5,1,0,0,1,0,0,1,0,0,1,84.7,392.5,0,78.5,1,0,0,1,0
1020,0,1,1,0,45,1,0,0,0,1,0,0,1,0,1,86.1,3861.45,0,85.81,1,0,0,1,0
1021,1,0,0,0,37,1,0,0,0,0,0,0,0,0,1,70.35,2552.9,0,68.9972972972973,1,0,0,0,1
1022,0,1,1,0,60,1,0,1,1,1,1,1,1,2,1,110.0,6668.35,0,111.13916666666667,1,0,0,0,0
1023,1,1,0,0,8,1,1,0,0,1,0,1,1,0,1,100.6,819.4,1,102.425,1,0,0,1,0
1024,0,0,0,0,47,1,1,1,0,1,0,1,0,1,0,94.9,4615.25,0,98.19680851063829,1,0,1,0,0
1025,1,0,1,1,26,1,1,0,0,0,0,1,0,0,1,83.75,2070.6,1,79.63846153846154,1,0,0,1,0
1026,0,1,1,1,3,1,0,1,0,0,1,1,0,0,1,88.3,273.75,1,91.25,1,0,0,0,1
1027,0,0,1,1,50,1,0,0,0,0,0,0,0,0,1,69.75,3557.7,0,71.154,1,0,0,0,0
1028,1,0,1,1,27,1,1,0,0,0,1,1,1,0,0,71.6,1957.1,0,72.48518518518519,0,0,0,0,0
1029,0,1,0,0,8,1,0,0,0,1,0,1,1,0,1,92.1,729.95,1,91.24375,1,0,0,1,0
1030,0,0,1,0,62,1,1,0,0,0,0,0,0,2,0,23.65,1416.75,0,22.850806451612904,0,1,0,0,0
1031,0,0,1,0,71,1,0,1,0,1,1,1,1,2,0,81.85,5924.4,0,83.44225352112676,0,0,0,0,0
1032,1,0,0,0,66,1,1,0,0,0,0,0,0,2,0,25.1,1697.7,0,25.722727272727273,0,1,0,0,1
1033,1,0,1,1,68,1,1,1,1,1,1,1,1,2,1,114.7,7849.85,0,115.43897058823529,1,0,0,0,0
1034,0,0,0,0,13,0,0,0,0,1,0,1,1,0,0,49.15,649.4,0,49.95384615384615,0,0,0,1,0
1035,1,0,1,0,56,1,0,0,0,0,0,0,1,1,1,80.9,4557.5,0,81.38392857142857,1,0,0,1,0
1036,1,0,1,0,38,1,0,1,1,0,0,0,0,0,1,79.45,3013.05,1,79.29078947368421,1,0,0,1,0
1037,1,1,0,0,14,1,0,0,0,0,0,1,1,0,0,90.45,1266.1,1,90.43571428571428,1,0,1,0,0
1038,0,0,0,1,16,1,0,0,0,0,0,0,0,1,1,19.3,360.35,0,22.521875,0,1,0,0,0
1039,0,0,1,1,14,1,0,0,0,0,0,0,0,0,0,70.2,1046.5,0,74.75,1,0,0,1,0
1040,1,0,1,1,32,1,0,0,0,0,0,0,0,0,1,69.75,2347.9,1,73.371875,1,0,0,0,0
1041,0,0,0,0,8,1,0,1,0,0,1,0,0,1,0,54.25,447.75,0,55.96875,0,0,0,0,0
1042,0,0,1,1,43,1,1,0,0,1,0,1,1,0,1,99.3,4209.95,0,97.90581395348836,1,0,0,0,0
1043,0,0,0,0,52,1,1,1,0,1,1,1,0,1,0,74.0,3877.65,0,74.57019230769231,0,0,1,0,0
1044,1,0,0,0,3,1,0,0,0,0,1,0,0,0,1,50.25,152.3,0,50.76666666666667,0,0,0,0,1
1045,1,0,0,0,29,1,0,0,0,0,0,0,0,1,1,19.8,572.2,0,19.731034482758623,0,1,0,0,1
1046,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.65,19.65,1,19.65,0,1,0,0,1
1047,1,1,0,0,12,0,0,0,0,1,1,0,1,0,1,43.65,526.95,1,43.9125,0,0,0,1,0
1048,0,0,1,1,16,0,0,0,0,0,0,0,1,0,1,35.5,552.7,0,34.54375,0,0,1,0,0
1049,0,0,0,0,40,1,1,0,0,1,1,1,1,1,1,80.75,3208.65,0,80.21625,0,0,0,0,1
1050,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,39.5,210.75,1,42.15,0,0,0,1,0
1051,1,0,1,0,40,1,1,0,0,0,0,1,1,0,1,97.1,3706.95,1,92.67375,1,0,0,0,0
1052,0,0,0,0,36,1,0,0,0,0,0,0,0,1,0,19.55,620.75,0,17.243055555555557,0,1,0,0,1
1053,0,0,0,0,5,1,0,0,0,0,0,0,1,0,1,80.0,412.5,1,82.5,1,0,0,1,0
1054,0,0,0,0,10,1,0,1,0,0,0,1,0,0,1,84.7,832.05,1,83.205,1,0,0,0,1
1055,1,0,1,1,2,1,0,0,0,0,0,1,1,0,1,89.55,185.55,1,92.775,1,0,0,0,0
1056,1,0,0,0,23,1,1,0,0,0,1,1,0,0,1,90.6,1943.2,1,84.48695652173913,1,0,0,1,0
1057,1,0,1,1,26,1,0,0,0,0,0,0,0,1,1,20.05,505.9,0,19.457692307692305,0,1,0,0,0
1058,0,1,1,0,72,1,1,1,1,1,0,1,1,2,1,112.4,8046.85,0,111.76180555555555,1,0,0,1,0
1059,0,0,1,0,34,1,0,0,0,0,1,0,0,0,0,50.2,1815.3,0,53.391176470588235,0,0,0,0,0
1060,1,0,0,0,10,1,0,1,0,0,1,1,0,0,0,62.25,612.95,0,61.295,0,0,0,0,0
1061,0,0,0,0,14,1,0,1,0,0,1,0,0,1,0,55.7,795.15,0,56.79642857142857,0,0,0,0,1
1062,0,0,0,0,23,1,1,1,0,0,0,1,0,0,1,90.05,2169.8,1,94.33913043478262,1,0,0,0,0
1063,1,0,1,0,47,1,0,0,0,0,0,0,0,2,0,19.65,973.1,0,20.70425531914894,0,1,0,0,1
1064,1,0,1,0,24,1,0,1,0,0,1,0,1,0,1,89.25,2210.2,0,92.09166666666665,1,0,0,1,0
1065,1,0,1,0,49,1,1,0,1,0,0,1,1,0,1,99.05,4853.75,1,99.0561224489796,1,0,0,0,0
1066,1,1,0,0,20,1,0,1,0,0,1,0,0,1,0,54.0,1055.9,0,52.795,0,0,0,0,1
1067,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,69.75,144.55,1,72.275,1,0,0,0,0
1068,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,49.05,91.1,1,45.55,0,0,1,0,0
1069,1,0,0,0,22,0,0,0,0,1,1,1,1,2,0,56.75,1304.85,0,59.31136363636363,0,0,0,0,0
1070,1,0,0,0,7,1,1,0,0,1,0,1,1,0,1,98.05,713.0,1,101.85714285714286,1,0,0,0,0
1071,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,21.1,21.1,0,21.1,0,1,0,0,1
1072,0,0,1,1,59,1,1,0,1,0,1,0,1,0,1,96.65,5580.8,0,94.58983050847458,1,0,0,0,0
1073,0,0,1,1,58,1,1,0,0,0,0,0,0,1,1,24.5,1497.9,0,25.82586206896552,0,1,1,0,0
1074,0,0,0,0,41,1,1,1,1,1,1,1,1,0,1,114.5,4527.45,1,110.42560975609756,1,0,0,0,0
1075,0,1,0,0,59,1,1,0,1,0,0,0,0,2,1,79.2,4590.35,0,77.80254237288136,1,0,1,0,0
1076,0,0,1,1,3,1,0,0,0,0,0,0,0,0,1,69.55,200.2,0,66.73333333333333,1,0,0,1,0
1077,1,0,0,0,32,1,0,0,0,0,0,0,0,2,1,20.05,614.45,0,19.2015625,0,1,0,0,0
1078,1,1,1,0,46,1,1,0,0,1,0,1,1,0,1,98.85,4564.9,0,99.23695652173912,1,0,0,1,0
1079,1,0,0,0,2,1,0,0,0,0,0,0,1,0,1,80.95,171.15,1,85.575,1,0,0,1,0
1080,0,0,1,1,52,1,0,0,0,0,0,0,0,1,0,19.6,1012.4,0,19.46923076923077,0,1,1,0,0
1081,0,1,0,0,13,1,0,0,0,1,0,0,0,0,1,74.3,940.35,1,72.33461538461539,1,0,0,1,0
1082,0,1,0,0,11,1,0,0,0,0,0,1,1,0,0,89.7,1047.7,1,95.24545454545455,1,0,0,0,0
1083,1,0,0,0,32,1,1,1,0,0,1,0,0,0,0,87.65,2766.4,0,86.45,1,0,0,0,0
1084,1,1,1,0,17,1,1,0,0,1,0,1,1,0,1,100.45,1622.45,1,95.43823529411765,1,0,1,0,0
1085,0,0,0,0,16,1,1,0,0,0,0,0,0,0,1,74.75,1129.35,0,70.584375,1,0,1,0,0
1086,0,0,0,0,51,1,1,1,1,1,0,1,1,1,0,107.45,5680.9,0,111.39019607843136,1,0,0,0,0
1087,1,0,0,0,29,1,0,0,0,1,1,1,1,1,1,75.35,2243.9,0,77.37586206896552,0,0,0,0,0
1088,1,0,1,0,70,1,0,1,1,1,1,0,0,2,0,64.95,4523.25,0,64.61785714285715,0,0,1,0,0
1089,0,0,1,1,71,1,1,1,0,1,1,0,1,2,0,100.45,7159.7,0,100.84084507042253,1,0,0,1,0
1090,1,0,1,1,41,1,1,0,1,1,0,1,0,1,0,68.5,2839.95,0,69.2670731707317,0,0,0,0,0
1091,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,80.55,80.55,0,80.55,1,0,0,1,0
1092,0,0,1,0,7,1,0,1,0,1,1,1,1,0,0,81.25,580.1,0,82.87142857142858,0,0,0,0,0
1093,1,0,1,1,25,1,0,0,0,0,0,1,1,1,1,90.4,2178.6,1,87.14399999999999,1,0,0,1,0
1094,1,0,1,1,67,1,1,1,1,0,1,0,0,1,0,89.55,6038.55,0,90.12761194029851,1,0,0,1,0
1095,1,0,1,1,5,1,1,0,0,0,1,0,0,0,1,55.7,259.4,0,51.879999999999995,0,0,0,0,1
1096,1,0,0,1,15,1,1,0,0,0,0,0,0,0,1,24.8,324.15,0,21.61,0,1,0,1,0
1097,0,0,1,1,20,1,0,0,0,0,0,0,0,0,0,20.0,417.65,0,20.8825,0,1,0,1,0
1098,1,0,1,1,3,1,0,0,1,1,0,0,0,0,1,56.15,168.15,1,56.050000000000004,0,0,0,0,1
1099,1,0,1,1,54,1,1,0,1,0,1,1,1,1,1,105.2,5637.85,0,104.40462962962964,1,0,0,1,0
1100,1,0,0,0,42,1,0,0,0,0,0,0,0,1,1,19.55,839.4,0,19.985714285714284,0,1,0,0,1
1101,0,0,1,0,9,1,0,0,0,0,0,0,1,0,1,79.75,769.1,0,85.45555555555556,1,0,0,1,0
1102,0,0,0,0,63,1,1,0,1,0,0,1,1,2,0,97.45,6253.0,0,99.25396825396825,1,0,0,0,0
1103,0,0,1,0,69,1,1,0,0,0,0,0,0,2,0,24.25,1641.8,0,23.794202898550726,0,1,0,0,0
1104,0,0,0,0,69,1,1,0,0,0,0,0,0,2,0,24.6,1678.05,0,24.319565217391304,0,1,1,0,0
1105,1,0,1,0,40,1,0,0,1,0,0,0,0,0,1,50.15,2058.5,0,51.4625,0,0,0,0,1
1106,1,0,0,0,60,0,0,1,1,1,0,0,0,2,0,39.6,2424.5,0,40.40833333333333,0,0,0,0,0
1107,0,0,0,0,4,1,0,1,0,1,1,0,1,0,1,94.4,387.2,1,96.8,1,0,0,0,0
1108,0,1,0,0,71,1,1,1,1,1,1,1,1,2,0,89.85,6293.45,0,88.64014084507042,0,0,0,0,1
1109,0,0,1,0,37,1,1,0,0,1,0,0,0,0,1,78.95,2839.65,1,76.7472972972973,1,0,1,0,0
1110,1,0,1,0,32,1,1,0,1,0,0,1,1,0,1,98.85,3145.9,0,98.309375,1,0,1,0,0
1111,1,0,0,0,39,1,1,0,0,0,1,0,0,2,1,53.85,2200.7,0,56.42820512820512,0,0,1,0,0
1112,0,0,0,0,38,1,1,0,0,0,0,0,0,1,1,24.25,914.4,0,24.063157894736843,0,1,0,1,0
1113,1,0,0,0,52,1,1,0,0,1,0,0,1,2,1,89.45,4577.75,0,88.03365384615384,1,0,1,0,0
1114,0,0,1,1,48,1,1,1,1,0,0,1,1,0,1,105.25,4997.5,0,104.11458333333333,1,0,1,0,0
1115,1,0,1,1,70,0,0,1,0,1,1,1,1,2,0,59.5,4144.8,0,59.21142857142858,0,0,0,0,0
1116,1,0,0,0,20,1,0,0,0,0,0,0,0,0,0,70.55,1493.55,0,74.6775,1,0,1,0,0
1117,0,0,0,0,50,1,1,1,0,1,1,1,1,1,1,82.5,4179.1,0,83.58200000000001,0,0,1,0,0
1118,0,0,0,0,19,0,0,0,0,0,0,1,1,1,1,44.85,893.55,1,47.02894736842105,0,0,1,0,0
1119,1,0,1,1,25,1,0,1,1,1,0,0,0,1,1,61.6,1611.0,0,64.44,0,0,0,0,0
1120,1,0,0,0,12,1,0,0,1,0,0,0,0,0,1,49.05,593.05,0,49.42083333333333,0,0,0,0,0
1121,1,1,1,0,39,1,1,0,1,1,0,1,1,0,1,105.65,4284.8,1,109.86666666666667,1,0,0,1,0
1122,1,0,0,0,7,1,0,0,0,1,0,0,0,0,0,74.65,544.55,1,77.79285714285713,1,0,0,0,1
1123,0,0,1,1,23,1,0,1,1,1,1,0,0,1,1,66.25,1533.8,0,66.68695652173913,0,0,0,0,1
1124,1,0,0,0,27,1,0,0,0,0,0,0,0,0,1,19.4,529.8,0,19.62222222222222,0,1,0,1,0
1125,1,1,0,0,47,1,1,0,0,0,0,1,0,0,1,86.05,3865.6,0,82.2468085106383,1,0,1,0,0
1126,1,0,1,1,26,1,0,0,0,0,0,0,0,2,1,19.15,515.75,0,19.83653846153846,0,1,1,0,0
1127,0,0,1,0,14,1,1,1,0,0,0,1,0,0,1,64.7,941.0,1,67.21428571428571,0,0,0,0,0
1128,0,1,1,0,11,1,1,0,0,1,1,1,1,0,1,104.05,1133.65,1,103.05909090909091,1,0,0,0,0
1129,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,19.25,48.35,0,24.175,0,1,0,0,1
1130,0,0,1,1,26,1,0,1,1,0,0,0,0,0,0,81.95,2070.05,0,79.6173076923077,1,0,0,1,0
1131,0,1,1,0,72,1,1,1,1,1,1,1,1,2,1,114.65,8333.95,0,115.74930555555557,1,0,0,0,0
1132,0,0,1,1,63,1,0,0,0,0,0,0,0,2,0,20.0,1209.25,0,19.194444444444443,0,1,1,0,0
1133,1,0,1,1,71,1,0,0,0,0,0,0,0,2,0,19.8,1396.25,0,19.66549295774648,0,1,0,0,1
1134,1,0,1,1,11,1,1,1,0,0,0,1,0,0,1,65.15,723.35,0,65.75909090909092,0,0,0,0,0
1135,1,1,1,0,14,1,0,0,0,0,0,0,0,1,0,19.65,228.65,0,16.33214285714286,0,1,0,0,1
1136,0,0,0,1,13,1,1,1,1,1,1,1,1,2,0,88.95,1161.75,0,89.36538461538461,0,0,1,0,0
1137,1,0,0,1,6,1,0,0,0,0,0,0,0,0,1,20.2,98.35,0,16.391666666666666,0,1,0,0,1
1138,1,1,1,1,11,1,1,0,0,0,0,0,0,0,1,75.2,775.3,0,70.48181818181818,1,0,1,0,0
1139,1,0,1,0,18,1,1,0,1,0,0,0,0,0,0,56.8,1074.65,0,59.70277777777778,0,0,1,0,0
1140,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,35.55,35.55,1,35.55,0,0,0,1,0
1141,0,0,1,0,32,1,0,1,0,0,0,0,0,0,1,75.5,2324.7,0,72.646875,1,0,0,0,0
1142,1,0,0,0,29,0,0,1,0,0,1,0,0,1,0,35.6,1072.6,0,36.98620689655172,0,0,0,0,1
1143,0,0,0,0,3,1,1,0,0,0,0,1,0,0,1,60.25,170.5,0,56.833333333333336,0,0,0,1,0
1144,0,0,0,0,2,1,1,0,0,0,0,1,1,0,1,95.15,196.9,1,98.45,1,0,0,1,0
1145,1,0,1,1,13,1,0,0,0,1,0,1,1,0,1,96.65,1162.85,1,89.44999999999999,1,0,0,0,1
1146,0,0,0,0,41,0,0,0,1,0,0,0,1,0,1,40.35,1677.85,0,40.923170731707316,0,0,0,1,0
1147,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,18.85,18.85,0,18.85,0,1,0,1,0
1148,1,0,0,0,7,1,0,0,0,0,0,1,0,0,0,54.85,370.4,0,52.91428571428571,0,0,0,0,1
1149,0,0,1,0,52,1,0,1,0,1,0,1,0,1,1,64.3,3410.6,0,65.58846153846153,0,0,0,0,1
1150,0,0,1,1,45,1,1,0,0,0,0,0,0,2,1,24.65,1138.8,0,25.306666666666665,0,1,0,0,0
1151,1,0,1,0,70,1,1,0,1,1,1,1,0,2,0,76.1,5264.25,0,75.20357142857142,0,0,1,0,0
1152,0,0,0,0,53,1,0,0,0,0,0,0,0,2,0,18.7,1005.7,0,18.975471698113207,0,1,0,0,1
1153,0,1,1,0,62,1,1,0,1,1,0,1,0,1,1,97.95,5936.55,0,95.7508064516129,1,0,1,0,0
1154,0,0,1,0,60,1,1,1,1,0,0,0,1,0,1,94.1,5475.9,0,91.265,1,0,1,0,0
1155,0,1,1,0,3,1,0,0,0,0,0,1,0,0,1,80.4,224.05,1,74.68333333333334,1,0,0,1,0
1156,0,1,1,0,23,1,0,1,0,0,0,1,1,0,1,95.1,2326.05,0,101.13260869565218,1,0,0,1,0
1157,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,31.35,31.35,1,31.35,0,0,0,0,1
1158,0,0,0,0,67,1,0,1,0,1,1,0,1,1,1,72.35,4991.5,0,74.5,0,0,0,0,0
1159,0,0,0,0,12,1,1,0,1,0,0,1,0,0,1,89.75,1052.4,1,87.7,1,0,0,0,0
1160,0,1,1,0,71,1,1,1,1,1,1,0,1,2,1,82.7,5831.2,0,82.12957746478872,0,0,0,0,0
1161,1,0,0,0,25,1,0,0,0,0,0,0,0,1,0,19.9,510.8,0,20.432000000000002,0,1,1,0,0
1162,0,0,0,0,5,1,1,1,0,0,0,0,0,0,1,53.8,283.95,0,56.79,0,0,0,1,0
1163,1,0,0,0,26,1,1,0,0,0,0,0,0,1,1,51.55,1295.4,0,49.823076923076925,0,0,1,0,0
1164,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,19.65,19.65,0,19.65,0,1,0,0,1
1165,1,1,0,0,70,0,0,0,1,1,0,1,0,1,1,44.05,3011.65,0,43.02357142857143,0,0,1,0,0
1166,1,0,1,1,72,1,1,1,1,1,1,1,1,2,1,114.0,8093.15,0,112.4048611111111,1,0,0,1,0
1167,1,0,1,0,60,1,0,0,1,0,0,1,1,1,1,94.4,5610.25,1,93.50416666666666,1,0,0,1,0
1168,0,1,1,1,32,1,1,0,1,0,0,1,1,0,1,100.4,3217.65,0,100.5515625,1,0,0,1,0
1169,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,19.85,19.85,1,19.85,0,1,0,1,0
1170,0,0,0,0,14,1,1,0,1,0,0,0,0,1,1,54.25,773.2,0,55.228571428571435,0,0,0,0,1
1171,0,0,0,0,13,1,1,1,0,0,0,0,0,0,1,80.0,1029.35,0,79.18076923076923,1,0,1,0,0
1172,0,0,0,0,6,1,1,0,1,1,1,1,1,0,1,109.9,669.45,1,111.575,1,0,1,0,0
1173,0,0,0,0,46,1,1,1,0,1,0,1,1,2,0,79.2,3593.8,0,78.12608695652175,0,0,0,0,1
1174,1,0,0,0,15,1,0,0,0,1,1,1,1,0,1,101.35,1553.95,1,103.59666666666666,1,0,0,1,0
1175,1,1,1,0,43,1,1,0,1,0,1,1,0,0,1,94.3,3953.15,0,91.93372093023255,1,0,0,1,0
1176,1,0,0,0,39,1,0,0,0,0,1,0,0,2,1,49.8,1971.15,0,50.542307692307695,0,0,0,0,0
1177,1,1,0,0,21,1,0,0,0,1,0,1,0,0,1,60.05,1236.15,1,58.86428571428572,0,0,0,0,0
1178,1,0,0,0,57,0,0,1,0,1,0,1,1,0,1,53.75,3196.0,0,56.07017543859649,0,0,0,1,0
1179,0,0,1,0,53,1,0,0,0,0,1,1,1,1,1,93.45,4872.2,0,91.92830188679245,1,0,0,1,0
1180,1,0,1,1,18,1,0,1,0,1,0,1,0,0,1,87.9,1500.5,0,83.36111111111111,1,0,0,0,1
1181,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,60.15,60.15,1,60.15,0,0,0,1,0
1182,0,0,1,0,58,1,1,1,0,0,1,0,0,1,1,61.05,3478.75,0,59.97844827586207,0,0,0,0,0
1183,0,1,0,0,71,1,1,0,0,1,0,1,1,2,0,104.05,7413.55,0,104.41619718309859,1,0,0,0,0
1184,0,0,0,0,35,1,0,0,0,1,1,1,1,1,1,99.25,3532.0,0,100.91428571428571,1,0,0,1,0
1185,1,0,0,0,3,1,0,0,0,1,0,0,1,0,0,85.7,256.75,0,85.58333333333333,1,0,1,0,0
1186,1,0,0,0,38,1,1,1,1,0,0,1,1,1,1,104.85,3887.25,0,102.29605263157895,1,0,0,1,0
1187,1,0,1,1,35,1,1,1,1,1,1,0,0,2,1,69.15,2490.15,0,71.14714285714285,0,0,1,0,0
1188,1,0,0,0,7,1,1,0,0,1,0,1,0,0,1,90.45,593.45,1,84.77857142857144,1,0,0,1,0
1189,0,0,0,0,47,1,0,0,0,1,1,1,1,2,0,74.45,3510.3,0,74.6872340425532,0,0,0,0,1
1190,0,0,0,0,14,1,0,0,1,0,0,0,0,0,0,50.45,765.45,0,54.675000000000004,0,0,0,1,0
1191,0,1,1,0,20,1,0,0,1,0,0,0,1,0,1,60.0,1259.35,0,62.967499999999994,0,0,0,1,0
1192,1,0,1,0,66,1,1,1,1,0,1,1,1,2,0,85.25,5538.35,0,83.91439393939395,0,0,0,1,0
1193,1,0,1,0,15,1,0,0,0,0,0,0,0,0,1,19.45,340.85,0,22.723333333333336,0,1,1,0,0
1194,0,0,0,0,42,1,0,0,0,0,0,0,0,2,1,20.75,844.45,0,20.10595238095238,0,1,0,0,0
1195,0,0,1,0,17,1,1,1,0,0,0,0,0,0,0,78.9,1348.95,0,79.35000000000001,1,0,0,1,0
1196,1,0,0,0,37,1,1,0,1,0,1,1,1,1,1,104.5,3778.0,0,102.10810810810811,1,0,1,0,0
1197,0,0,0,0,12,1,0,0,1,0,0,0,0,0,1,49.4,611.65,0,50.97083333333333,0,0,0,1,0
1198,1,0,1,0,53,1,0,0,1,0,0,1,1,1,1,94.25,4867.95,1,91.84811320754717,1,0,0,0,0
1199,0,0,0,0,60,1,1,0,0,0,0,0,0,2,0,25.0,1505.05,0,25.084166666666665,0,1,0,0,1
1200,1,0,1,1,18,0,0,0,0,0,0,0,0,0,0,25.55,467.85,0,25.991666666666667,0,0,1,0,0
1201,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,74.9,74.9,1,74.9,1,0,0,1,0
1202,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,70.15,194.2,0,64.73333333333333,1,0,0,1,0
1203,0,0,0,1,9,1,0,0,0,0,1,1,1,0,1,69.4,571.45,0,63.49444444444445,0,0,1,0,0
1204,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,80.25,80.25,1,80.25,1,0,0,1,0
1205,1,0,1,0,56,1,1,1,1,1,0,0,0,1,1,93.15,5253.95,0,93.82053571428571,1,0,0,1,0
1206,1,0,1,1,17,1,0,0,0,0,0,0,0,0,1,69.0,1149.65,1,67.62647058823529,1,0,0,1,0
1207,0,0,1,1,11,1,1,0,0,0,1,0,1,0,1,66.35,740.8,1,67.34545454545454,0,0,0,1,0
1208,1,0,0,0,7,1,0,0,0,0,0,0,0,0,1,69.55,521.35,0,74.47857142857143,1,0,0,1,0
1209,0,0,1,1,69,1,0,0,0,0,0,0,0,2,0,20.2,1412.65,0,20.473188405797103,0,1,0,0,0
1210,1,0,0,0,19,1,1,0,0,0,0,0,1,0,1,86.0,1532.45,1,80.65526315789474,1,0,0,0,0
1211,0,0,1,1,3,1,0,0,0,0,0,0,1,0,1,80.3,250.05,1,83.35000000000001,1,0,0,1,0
1212,1,0,1,1,54,1,0,0,0,0,0,0,0,2,0,20.4,1090.6,0,20.196296296296296,0,1,1,0,0
1213,1,0,1,0,62,1,1,0,0,0,0,0,0,1,1,23.75,1446.8,0,23.335483870967742,0,1,1,0,0
1214,1,0,0,0,24,1,1,0,1,0,0,1,0,0,1,90.55,2282.55,1,95.10625,1,0,1,0,0
1215,0,0,1,1,62,1,1,0,0,0,0,1,1,0,1,70.45,4300.45,0,69.36209677419355,0,0,1,0,0
1216,1,0,0,0,17,1,1,1,0,0,0,0,1,0,0,65.75,1111.2,0,65.36470588235295,0,0,0,0,0
1217,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,24.6,190.1,0,21.12222222222222,0,0,0,0,1
1218,1,0,1,1,64,1,0,1,0,1,1,1,0,2,0,69.25,4447.75,0,69.49609375,0,0,0,0,1
1219,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,75.9,143.35,1,71.675,1,0,0,1,0
1220,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,45.85,45.85,1,45.85,0,0,0,0,1
1221,0,0,1,0,16,0,0,0,0,0,1,1,1,0,1,49.95,810.2,1,50.6375,0,0,0,1,0
1222,0,0,1,0,72,1,1,0,0,0,0,0,0,2,0,24.65,1830.05,0,25.41736111111111,0,1,0,0,0
1223,1,0,0,0,30,1,1,1,1,1,0,0,0,1,0,90.4,2820.65,0,94.02166666666668,1,0,0,0,0
